"Trait","Gene","Chromosome","p.sig","Context"
"Blood Pressure","TBC1D22B",6,7.08200556557091,"intergenic"
"Blood Pressure","DNAH8",6,6.33496519021995,"intron"
"Blood Pressure","DNAH8",6,5.36463983251237,"intron"
"Blood Pressure","DNAH8",6,6.41728926729714,"intron"
"Blood Pressure","DNAH8",6,5.08371750080203,"intron"
"Blood Pressure","LOC100131047",6,5.36463983251237,"intron"
"Blood Pressure","LOC100131047",6,5.08371750080203,"intron"
"Blood Pressure","LOC100131047",6,6.33496519021995,"intron"
"Blood Pressure","LOC100131047",6,6.41728926729714,"intron"
"Blood Pressure","ANKRD18EP",6,4.2958494831602,"intergenic"
"Blood Pressure","CUL9",6,4.65135243273777,"missense"
"Blood Pressure","CUL9",6,4.32408537171637,"missense"
"Blood Pressure","ZNF318",6,15.698970004336,"intron"
"Blood Pressure","RUNX2",6,4.71393965088566,"intron"
"Blood Pressure","CLIC5",6,4.32408537171637,"missense"
"Blood Pressure","TDRD6",6,4.71949595315499,"missense"
"Blood Pressure","ADGRF5",6,4.74932752153277,"cds-synon"
"Blood Pressure","RBMXP1",6,4.01327117576117,"intergenic"
"Blood Pressure","TRAM2",6,4.30730009937546,"intron"
"Blood Pressure","GSTA7P",6,4.00665196007674,"intergenic"
"Blood Pressure","COL21A1",6,8.30102999566398,"intron"
"Blood Pressure","DST",6,5.53148712267971,"missense"
"Blood Pressure","KHDRBS2",6,9.574687841604,"intergenic"
"Blood Pressure","ADH5P4",6,4.24887492846442,"intergenic"
"Blood Pressure","NUFIP1P",6,4.12584281841342,"intergenic"
"Blood Pressure","COL9A1",6,4.03122152198455,"intron"
"Blood Pressure","KCNQ5",6,4.17418250548176,"intron"
"Blood Pressure","PAICSP3",6,5.17276000049435,"intergenic"
"Blood Pressure","MB21D1",6,4.10479852522111,"missense"
"Blood Pressure","MTO1",6,4.23136189875239,"intron"
"Blood Pressure","MTO1",6,4.05576415620652,"intron"
"Blood Pressure","MTO1",6,4.05576415620652,"intron"
"Blood Pressure","EEF1A1",6,4.63676419551631,"UTR-3"
"Blood Pressure","EEF1A1",6,4.23217650199248,"intron"
"Blood Pressure","CD109",6,4.01147232771926,"intergenic"
"Blood Pressure","CD109",6,10.2832750909578,"intergenic"
"Blood Pressure","CD109",6,5.90470525914183,"intergenic"
"Blood Pressure","CD109",6,9.03904356212313,"intergenic"
"Blood Pressure","MYO6",6,5.24845674205594,"intron"
"Blood Pressure","MYO6",6,4.23577333990025,"intron"
"Blood Pressure","MYO6",6,5.39029514249909,"intron"
"Blood Pressure","MYO6",6,4.34444315304789,"intron"
"Blood Pressure","MYO6",6,4.34281077034492,"intron"
"Blood Pressure","MYO6",6,5.488117948588,"intron"
"Blood Pressure","MYO6",6,4.44297179662616,"intron"
"Blood Pressure","MYO6",6,5.55817611866452,"intron"
"Blood Pressure","MEI4",6,4.49510952228777,"intergenic"
"Blood Pressure","MEI4",6,5.25019552365006,"intergenic"
"Blood Pressure","MEI4",6,10,"intergenic"
"Blood Pressure","MEI4",6,6.69897000433602,"intergenic"
"Blood Pressure","MEI4",6,8.39794000867204,"intergenic"
"Blood Pressure","LOC101928714",6,5.83648135243644,"intron"
"Blood Pressure","LOC101928714",6,10.1540687025221,"intron"
"Blood Pressure","LOC101928714",6,7.5822942711082,"intron"
"Blood Pressure","LOC101928714",6,10.4034202229099,"intron"
"Blood Pressure","LOC101928714",6,5.4990274293487,"intron"
"Blood Pressure","LOC101928714",6,7.11542028356731,"intron"
"Blood Pressure","LOC101928714",6,5.34047961519141,"intron"
"Blood Pressure","LOC101928714",6,8.27137853168344,"intron"
"Blood Pressure","LOC101928714",6,7.2919396906386,"intron"
"Blood Pressure","RPL17P25",6,6.22184874961636,"intergenic"
"Blood Pressure","LINC01526",6,4.46255871659205,"nearGene-5"
"Blood Pressure","LOC102724168",6,4.61457248519487,"intron"
"Blood Pressure","LOC102724168",6,4.26074440255831,"intron"
"Blood Pressure","LOC102724168",6,4.0049490127749,"intron"
"Blood Pressure","TPBG",6,4.17678668671733,"intergenic"
"Blood Pressure","PRSS35",6,4.03076627324665,"nearGene-5"
"Blood Pressure","CEP162",6,4.18151017779579,"intergenic"
"Blood Pressure","SMARCE1P2",6,4.03574036980315,"intergenic"
"Blood Pressure","AKIRIN2",6,5.15490195998574,"intergenic"
"Blood Pressure","AKIRIN2",6,5.15894097983283,"intergenic"
"Blood Pressure","CNR1",6,4.21116116100007,"intergenic"
"Blood Pressure","RNGTT",6,4.13501948207573,"intron"
"Blood Pressure","MIR4464",6,4.14813039927023,"intergenic"
"Blood Pressure","TSG1",6,4.33337510291872,"intergenic"
"Blood Pressure","MANEA",6,4.23140483299728,"intergenic"
"Blood Pressure","FUT9",6,4.78019077247473,"intron"
"Blood Pressure","FUT9",6,4.68002374629721,"intron"
"Blood Pressure","FUT9",6,5.13795558599433,"intron"
"Blood Pressure","FUT9",6,4.78349338020142,"UTR-3"
"Blood Pressure","KLHL32",6,6.30102999566398,"intron"
"Blood Pressure","GRIK2",6,4.21673976712705,"intron"
"Blood Pressure","GRIK2",6,4.22163165664413,"intron"
"Blood Pressure","GRIK2",6,4.97357729388521,"intergenic"
"Blood Pressure","GRIK2",6,4.59090689289246,"intergenic"
"Blood Pressure","GRIK2",6,4.42090267344736,"intergenic"
"Blood Pressure","PRDM1",6,4.03212455445197,"intergenic"
"Blood Pressure","ATG5",6,4.06822948881808,"intron"
"Blood Pressure","AIM1",6,4.32032744521915,"intron"
"Blood Pressure","AIM1",6,4.24246795759695,"intron"
"Blood Pressure","PDSS2",6,4.0960801692853,"intron"
"Blood Pressure","PDSS2",6,4.09691001300806,"intron"
"Blood Pressure","FOXO3",6,4.16399254087447,"intron"
"Blood Pressure","FIG4",6,4.30358173095231,"intron"
"Blood Pressure","SLC35F1",6,5.51303599020022,"intron"
"Blood Pressure","MAN1A1",6,4.29749090988949,"nearGene-3"
"Blood Pressure","RPL13AP15",6,4.48798303050387,"intergenic"
"Blood Pressure","RPL13AP15",6,4.5815329790534,"intergenic"
"Blood Pressure","RPL13AP15",6,4.37737157387067,"intergenic"
"Blood Pressure","GJA1",6,5.09691001300806,"intergenic"
"Blood Pressure","PKIB",6,4.42934032997847,"nearGene-5"
"Blood Pressure","SERINC1",6,4.42934032997847,"intron"
"Blood Pressure","RPS4XP9",6,9.52287874528034,"intergenic"
"Blood Pressure","RPS4XP9",6,10.698970004336,"intergenic"
"Blood Pressure","RPL21P64",6,4.20853176108217,"intergenic"
"Blood Pressure","RPL21P64",6,4.20347114521428,"intergenic"
"Blood Pressure","RPL21P64",6,4.13425643654584,"intergenic"
"Blood Pressure","RPL21P64",6,4.13807393300846,"intergenic"
"Blood Pressure","RPL21P64",6,4.13804655083216,"intergenic"
"Blood Pressure","RPL21P64",6,4.13828864570993,"intergenic"
"Blood Pressure","RPL21P64",6,4.13830134099815,"intergenic"
"Blood Pressure","RPL21P64",6,4.13826404442039,"intergenic"
"Blood Pressure","RPL21P64",6,4.1321939533702,"intergenic"
"Blood Pressure","CTGF",6,4.22956242851541,"intergenic"
"Blood Pressure","CTGF",6,5.37418259921794,"intergenic"
"Blood Pressure","CTGF",6,5.31597110812911,"intergenic"
"Blood Pressure","CTGF",6,4.32778076228819,"intergenic"
"Blood Pressure","CTGF",6,4.30358173095215,"intergenic"
"Blood Pressure","MOXD1",6,4.19280130137273,"intron"
"Blood Pressure","EYA4",6,5.69242486668539,"intron"
"Blood Pressure","EYA4",6,6.08463626983622,"intron"
"Blood Pressure","OLIG3",6,5.25411887190677,"intergenic"
"Blood Pressure","BTF3L4P3",6,10.9579997708412,"intergenic"
"Blood Pressure","BTF3L4P3",6,5.904060750922,"intergenic"
"Blood Pressure","BTF3L4P3",6,5.75525046228031,"intergenic"
"Blood Pressure","BTF3L4P3",6,10.1609625009794,"intergenic"
"Blood Pressure","RNA5SP220",6,4.46875910300702,"intergenic"
"Blood Pressure","RNA5SP220",6,5.57410363920978,"intergenic"
"Blood Pressure","RNA5SP220",6,5.18102277882011,"intergenic"
"Blood Pressure","RNA5SP220",6,4.13979179832141,"intergenic"
"Blood Pressure","MIR3668",6,5.55779587296955,"intergenic"
"Blood Pressure","MIR3668",6,5.50337853626184,"intergenic"
"Blood Pressure","MIR3668",6,4.4026788221629,"intergenic"
"Blood Pressure","MIR3668",6,4.07989391981939,"intergenic"
"Blood Pressure","MIR3668",6,4.38389209758112,"intergenic"
"Blood Pressure","MIR4465",6,5.15490195998574,"intergenic"
"Blood Pressure","MIR4465",6,4.01865194053259,"intergenic"
"Blood Pressure","MIR4465",6,4.59475142868354,"intergenic"
"Blood Pressure","MIR4465",6,4.39891815865429,"intergenic"
"Blood Pressure","MIR4465",6,4.0744709920915,"intergenic"
"Blood Pressure","MIR4465",6,4.63135743337828,"intergenic"
"Blood Pressure","MIR4465",6,4.44604573754306,"intergenic"
"Blood Pressure","UTRN",6,4.22315216108283,"intergenic"
"Blood Pressure","UTRN",6,4.28338315618277,"intergenic"
"Blood Pressure","SAMD5",6,4.18283142761894,"intron"
"Blood Pressure","SAMD5",6,4.03128362253321,"intergenic"
"Blood Pressure","UST",6,5.81036511837815,"intergenic"
"Blood Pressure","UST",6,4.97558051649059,"intergenic"
"Blood Pressure","UST",6,4.32032744522001,"intergenic"
"Blood Pressure","SUMO4",6,4.02072499817598,"intergenic"
"Blood Pressure","LRP11",6,4.11491799438746,"intron"
"Blood Pressure","LRP11",6,4.80202369443975,"intron"
"Blood Pressure","RAET1G",6,4.02255077261766,"intergenic"
"Blood Pressure","PLEKHG1",6,7.30102999566398,"intron"
"Blood Pressure","PLEKHG1",6,10.698970004336,"intron"
"Blood Pressure","PLEKHG1",6,5.09691001300806,"intron"
"Blood Pressure","SYNE1",6,5.09691001300806,"intron"
"Blood Pressure","SYNE1",6,4.94123197503141,"intron"
"Blood Pressure","SYNE1",6,5.27702794364502,"intron"
"Blood Pressure","SYNE1",6,5.10999964833589,"intron"
"Blood Pressure","TUBB4BP7",6,4.85823676972421,"intergenic"
"Blood Pressure","TUBB4BP7",6,4.22119779598676,"intergenic"
"Blood Pressure","FBXO5",6,4.03910132267334,"intergenic"
"Blood Pressure","RNA5SP224",6,5.87337255954715,"intergenic"
"Blood Pressure","CNKSR3",6,5.416234631715,"intron"
"Blood Pressure","MIR1273C",6,4.01763829836685,"intergenic"
"Blood Pressure","TIAM2",6,5.59905767473204,"missense"
"Blood Pressure","TFB1M",6,5.59905767473204,"UTR-3"
"Blood Pressure","NOX3",6,4.93945996938812,"missense"
"Blood Pressure","NMTRV-TAC1-1",6,4.7830427926389,"intergenic"
"Blood Pressure","NMTRV-TAC1-1",6,4.59176003468815,"intergenic"
"Blood Pressure","ARID1B",6,4.32900034474421,"intron"
"Blood Pressure","TMEM181",6,4.13542959314657,"intron"
"Blood Pressure","TMEM181",6,4.13542959314657,"nearGene-3"
"Blood Pressure","PARK2",6,4.19962664510865,"intron"
"Blood Pressure","QKI",6,4.13184216165071,"intergenic"
"Blood Pressure","PDE10A",6,4.03715731879876,"intergenic"
"Blood Pressure","RPS6KA2",6,6.09691001300806,"intron"
"Blood Pressure","FRMD1",6,4.61689954681526,"intergenic"
"Blood Pressure","SMOC2",6,4.11385284738486,"intergenic"
"Blood Pressure","THBS2",6,4.30759376516637,"intergenic"
"Blood Pressure","CHST12",7,8.58995927959922,"intergenic"
"Blood Pressure","CHST12",7,8.43155727416406,"intergenic"
"Blood Pressure","CARD11",7,4.78648224300369,"intergenic"
"Blood Pressure","SDK1",7,4.22526411744825,"intron"
"Blood Pressure","SDK1",7,4.63200358503845,"missense"
"Blood Pressure","SDK1",7,4.84336847984167,"missense"
"Blood Pressure","RPL21P72",7,4.34585497691185,"intergenic"
"Blood Pressure","RPL21P72",7,4.66455975228574,"intergenic"
"Blood Pressure","RPL21P72",7,4.50812733020084,"intergenic"
"Blood Pressure","RPL21P72",7,4.04368613885484,"intergenic"
"Blood Pressure","RPL21P72",7,4.0043254706321,"intergenic"
"Blood Pressure","RPL21P72",7,4.06439217289009,"intergenic"
"Blood Pressure","RPL21P72",7,4.17096467193686,"intergenic"
"Blood Pressure","RPL21P72",7,4.24584938209239,"intergenic"
"Blood Pressure","RPL21P72",7,4.42661427229276,"intergenic"
"Blood Pressure","RBAKDN",7,4.91399629438162,"intergenic"
"Blood Pressure","MIR3683",7,4.1034593099431,"intergenic"
"Blood Pressure","MIR3683",7,4.57411630005379,"intergenic"
"Blood Pressure","C1GALT1",7,5.52287874528034,"intron"
"Blood Pressure","UMAD1",7,7.87322318211437,"intron"
"Blood Pressure","UMAD1",7,8.70440880213782,"intron"
"Blood Pressure","NXPH1",7,5.72973414222754,"intergenic"
"Blood Pressure","NXPH1",7,6.05379360185543,"intergenic"
"Blood Pressure","DGKB",7,4.03804399957138,"intron"
"Blood Pressure","SOSTDC1",7,4.70872507921748,"missense"
"Blood Pressure","HDAC9",7,5.58124253311476,"intron"
"Blood Pressure","TWIST1",7,10.397940008672,"intron"
"Blood Pressure","FERD3L",7,6.30102999566398,"intergenic"
"Blood Pressure","FERD3L",7,4.18243463044022,"intergenic"
"Blood Pressure","FERD3L",7,4.43438827509794,"intergenic"
"Blood Pressure","FERD3L",7,4.09837823590664,"intergenic"
"Blood Pressure","FERD3L",7,4.43438827509794,"intergenic"
"Blood Pressure","RAPGEF5",7,4.10115948248031,"intergenic"
"Blood Pressure","STEAP1B",7,4.34876934413173,"intron"
"Blood Pressure","STEAP1B",7,4.48264915652597,"intron"
"Blood Pressure","NPY",7,4.01208246654628,"intron"
"Blood Pressure","MIR148A",7,7.96684779264704,"intergenic"
"Blood Pressure","MIR148A",7,6.01487964371307,"intergenic"
"Blood Pressure","SKAP2",7,4.39703844916155,"intron"
"Blood Pressure","RPL35P4",7,11.698970004336,"intergenic"
"Blood Pressure","RPL35P4",7,8.69897000433602,"intergenic"
"Blood Pressure","JAZF1",7,4.50224128171273,"intron"
"Blood Pressure","JAZF1",7,4.75006824336581,"intron"
"Blood Pressure","JAZF1",7,4.43557067300202,"intron"
"Blood Pressure","JAZF1",7,4.06053066915647,"intron"
"Blood Pressure","JAZF1",7,4.78409818679597,"intron"
"Blood Pressure","JAZF1",7,4.96537154337468,"intron"
"Blood Pressure","JAZF1-AS1",7,4.52946954329052,"intergenic"
"Blood Pressure","CREB5",7,4.45171847564186,"intron"
"Blood Pressure","CREB5",7,5.05403140675208,"intron"
"Blood Pressure","CREB5",7,4.52771199619548,"intron"
"Blood Pressure","CREB5",7,4.70112776477259,"intron"
"Blood Pressure","CREB5",7,5.21488921720407,"intron"
"Blood Pressure","CREB5",7,4.03481655048909,"intron"
"Blood Pressure","CPVL",7,5.47019120560911,"intron"
"Blood Pressure","CPVL",7,5.29567318132478,"intron"
"Blood Pressure","CHN2",7,4.41873319472633,"intron"
"Blood Pressure","CHN2",7,4.15070345916527,"intron"
"Blood Pressure","CHN2",7,4.31704307369879,"intron"
"Blood Pressure","CHN2",7,4.15070345916527,"intron"
"Blood Pressure","BBS9",7,5.92775010238649,"intron"
"Blood Pressure","BBS9",7,5.88706002391592,"intron"
"Blood Pressure","BBS9",7,5.95624487303132,"intron"
"Blood Pressure","BMPER",7,4.28282897316769,"intron"
"Blood Pressure","KIAA0895",7,4.31569335392837,"intron"
"Blood Pressure","KIAA0895",7,4.46118134008439,"intron"
"Blood Pressure","KIAA0895",7,4.45904519107387,"intron"
"Blood Pressure","ANLN",7,4.45904519107387,"nearGene-5"
"Blood Pressure","ANLN",7,7,"cds-synon"
"Blood Pressure","AOAH",7,5.17881411739115,"nearGene-5"
"Blood Pressure","AOAH",7,4.17024608107502,"nearGene-5"
"Blood Pressure","AOAH-IT1",7,4.45742352373947,"intergenic"
"Blood Pressure","AOAH-IT1",7,5.42435038524478,"intergenic"
"Blood Pressure","AMPH",7,4.19111413264019,"intron"
"Blood Pressure","POU6F2",7,4.27588804603879,"intron"
"Blood Pressure","POU6F2",7,4.26480045157769,"intron"
"Blood Pressure","POU6F2",7,4.0977250795255,"intron"
"Blood Pressure","HMGN2P30",7,4.13614879972506,"intergenic"
"Blood Pressure","TCP1P1",7,6.53929104962642,"intergenic"
"Blood Pressure","TCP1P1",7,6.2555011162398,"intergenic"
"Blood Pressure","TCP1P1",7,8.40359003696687,"intergenic"
"Blood Pressure","TCP1P1",7,6.38002418149368,"intergenic"
"Blood Pressure","TCP1P1",7,8.01001833120708,"intergenic"
"Blood Pressure","OGDH",7,6.52287874528034,"intron"
"Blood Pressure","ADCY1",7,4.57311527587721,"missense"
"Blood Pressure","IGFBP3",7,12.8510192602976,"intergenic"
"Blood Pressure","IGFBP3",7,17.4244408765348,"intergenic"
"Blood Pressure","IGFBP3",7,6.18464484811032,"intergenic"
"Blood Pressure","IGFBP3",7,13.698970004336,"intergenic"
"Blood Pressure","TTC4P1",7,6.39222972909596,"intergenic"
"Blood Pressure","TTC4P1",7,6.24041294915171,"intergenic"
"Blood Pressure","TTC4P1",7,6.03563866909549,"intergenic"
"Blood Pressure","HMGN1P19",7,4.5320960534772,"intergenic"
"Blood Pressure","EPS15P1",7,4.50351562130528,"intergenic"
"Blood Pressure","EPS15P1",7,4.79444463297436,"intergenic"
"Blood Pressure","MRPL42P4",7,5.23808697142409,"intergenic"
"Blood Pressure","MRPL42P4",7,4.00610260765892,"intergenic"
"Blood Pressure","TNS3",7,4.25594183412116,"intron"
"Blood Pressure","TNS3",7,4.07687105355598,"intron"
"Blood Pressure","TNS3",7,4.11531395385882,"intron"
"Blood Pressure","PKD1L1",7,5.52287874528034,"intron"
"Blood Pressure","ABCA13",7,4.76533342178748,"intron"
"Blood Pressure","ABCA13",7,4.30321767857116,"intron"
"Blood Pressure","ABCA13",7,4.70083201061358,"intron"
"Blood Pressure","ABCA13",7,4.14787519951136,"intron"
"Blood Pressure","ABCA13",7,4.09272279674019,"intron"
"Blood Pressure","ABCA13",7,4.6411127692539,"intron"
"Blood Pressure","ABCA13",7,4.08102056123256,"intron"
"Blood Pressure","ABCA13",7,4.62155585551159,"intron"
"Blood Pressure","ABCA13",7,4.62506818958482,"intron"
"Blood Pressure","ABCA13",7,4.0867141468353,"intron"
"Blood Pressure","ABCA13",7,4.6252988792106,"intron"
"Blood Pressure","ABCA13",7,4.09625866367848,"intron"
"Blood Pressure","ABCA13",7,4.12074381109234,"intron"
"Blood Pressure","ABCA13",7,4.63995451404547,"intron"
"Blood Pressure","ABCA13",7,4.65111540012011,"intron"
"Blood Pressure","ABCA13",7,4.13676942833814,"intron"
"Blood Pressure","ABCA13",7,4.14634523200996,"intron"
"Blood Pressure","ABCA13",7,4.65462270098624,"intron"
"Blood Pressure","ABCA13",7,4.1555790997904,"intergenic"
"Blood Pressure","ABCA13",7,4.44934570901155,"intergenic"
"Blood Pressure","ABCA13",7,4.23693453145726,"intergenic"
"Blood Pressure","ABCA13",7,4.04561155569792,"intergenic"
"Blood Pressure","ABCA13",7,4.25354599374366,"intergenic"
"Blood Pressure","GRB10",7,6.09691001300806,"intron"
"Blood Pressure","CICP17",7,6,"intergenic"
"Blood Pressure","RNU1-14P",7,4.36454560926721,"intergenic"
"Blood Pressure","VN1R29P",7,7,"intergenic"
"Blood Pressure","AUTS2",7,4.87534382431484,"intron"
"Blood Pressure","BAZ1B",7,17,"intron"
"Blood Pressure","BAZ1B",7,39.5228787452803,"intron"
"Blood Pressure","MAGI2",7,4.81586965390283,"missense"
"Blood Pressure","MAGI2",7,4.05596171994558,"intron"
"Blood Pressure","CD36",7,4.52532918885859,"STOP-GAIN"
"Blood Pressure","SEMA3C",7,4.14648430324307,"intron"
"Blood Pressure","SEMA3C",7,4.24404895899587,"intron"
"Blood Pressure","SEMA3C",7,4.10275789719463,"intron"
"Blood Pressure","CACNA2D1",7,4.86056878247568,"intron"
"Blood Pressure","CACNA2D1",7,4.86980867128122,"intron"
"Blood Pressure","CACNA2D1",7,4.87039968222002,"intron"
"Blood Pressure","CACNA2D1",7,7.34066697685066,"intron"
"Blood Pressure","CACNA2D1",7,6.93714050781198,"intron"
"Blood Pressure","CACNA2D1",7,7.31134432240982,"intron"
"Blood Pressure","CACNA2D1",7,9.79694313597675,"intron"
"Blood Pressure","CACNA2D1",7,9.1577452917542,"intron"
"Blood Pressure","CACNA2D1",7,11.6714724130977,"intron"
"Blood Pressure","CACNA2D1",7,4.6352614449446,"intergenic"
"Blood Pressure","SEMA3A",7,5.27904950265603,"intron"
"Blood Pressure","SEMA3A",7,8.29770528953434,"intron"
"Blood Pressure","SEMA3A",7,5.23464117326034,"intron"
"Blood Pressure","SEMA3A",7,14.5787952504952,"intron"
"Blood Pressure","SEMA3A",7,5.93135294752756,"nearGene-5"
"Blood Pressure","SEMA3A",7,5.42774572916904,"nearGene-5"
"Blood Pressure","SEMA3A",7,6.7538190211631,"nearGene-5"
"Blood Pressure","SEMA3A",7,8.0244962321159,"intergenic"
"Blood Pressure","SEMA3A",7,8.59658699191326,"intergenic"
"Blood Pressure","RPL7P30",7,5.27370295187445,"intergenic"
"Blood Pressure","RPL7P30",7,6.56334466993381,"intergenic"
"Blood Pressure","HSPA8P16",7,4.0629053651347,"intergenic"
"Blood Pressure","STEAP4",7,6.13744717183434,"missense"
"Blood Pressure","STEAP4",7,5.48559103124775,"missense"
"Blood Pressure","C7orf62",7,4.33068079452318,"intergenic"
"Blood Pressure","STEAP1",7,5.03132746025099,"missense"
"Blood Pressure","STEAP2-AS1",7,5.03132746025099,"intron"
"Blood Pressure","CLDN12",7,7.25238136507381,"intergenic"
"Blood Pressure","CDK14",7,4.15985787716487,"intron"
"Blood Pressure","PTP4A1P3",7,4.50103869758804,"intergenic"
"Blood Pressure","PTP4A1P3",7,5.39087464351828,"intergenic"
"Blood Pressure","RPL7AP40",7,4.63638802010786,"intergenic"
"Blood Pressure","TRRAP",7,4.82628992120242,"missense"
"Blood Pressure","TRRAP",7,4.64390393435227,"intron"
"Blood Pressure","BUD31",7,4.38552463390961,"intron"
"Blood Pressure","BUD31",7,4.6663512434853,"intron"
"Blood Pressure","PTCD1",7,4.6663512434853,"UTR-3"
"Blood Pressure","PTCD1",7,4.38552463390961,"UTR-3"
"Blood Pressure","ATP5J2-PTCD1",7,4.6663512434853,"UTR-3"
"Blood Pressure","ATP5J2-PTCD1",7,4.38552463390961,"UTR-3"
"Blood Pressure","FBXL13",7,5.52287874528034,"intron"
"Blood Pressure","FBXL13",7,6,"intron"
"Blood Pressure","RELN",7,8.28566598778307,"intergenic"
"Blood Pressure","RELN",7,7.14357367523342,"intergenic"
"Blood Pressure","RELN",7,4.28701376640562,"intergenic"
"Blood Pressure","LHFPL3",7,4.46999344564536,"intron"
"Blood Pressure","LHFPL3",7,4.53802534597513,"intron"
"Blood Pressure","PUS7",7,4.28808396641479,"intron"
"Blood Pressure","NAMPT",7,4.62045005866393,"intergenic"
"Blood Pressure","NAMPT",7,4.59879571159652,"intergenic"
"Blood Pressure","CCDC71L",7,8.86544246152339,"intergenic"
"Blood Pressure","CCDC71L",7,8.8923125350857,"intergenic"
"Blood Pressure","CCDC71L",7,9.75954029050475,"intergenic"
"Blood Pressure","CCDC71L",7,9.9240706264281,"intergenic"
"Blood Pressure","CCDC71L",7,12.698970004336,"intergenic"
"Blood Pressure","CCDC71L",7,11.397940008672,"intergenic"
"Blood Pressure","CCDC71L",7,5.39794000867204,"intergenic"
"Blood Pressure","PIK3CG",7,4.3671249231698,"intergenic"
"Blood Pressure","SLC26A4",7,5.59905767473204,"missense"
"Blood Pressure","SLC26A4-AS1",7,5.59905767473204,"ncRNA"
"Blood Pressure","LAMB1",7,4.158031619032,"intron"
"Blood Pressure","C7orf66",7,4.04575749056067,"intergenic"
"Blood Pressure","C7orf66",7,6.20050922218528,"intergenic"
"Blood Pressure","LRRN3",7,4.62415356369084,"intergenic"
"Blood Pressure","DOCK4",7,5.65312023153396,"intron"
"Blood Pressure","DOCK4",7,6.62615800578279,"intron"
"Blood Pressure","DOCK4",7,6.74686819431504,"intron"
"Blood Pressure","DOCK4",7,4.38389209758112,"intron"
"Blood Pressure","DOCK4",7,4.41585421270991,"intron"
"Blood Pressure","DOCK4",7,4.21851669862716,"intron"
"Blood Pressure","DOCK4",7,4.3670195093558,"intron"
"Blood Pressure","DOCK4",7,4.14525939954438,"intron"
"Blood Pressure","DOCK4",7,4.08532056915353,"intron"
"Blood Pressure","ZNF277",7,6.56381399402962,"intergenic"
"Blood Pressure","ZNF277",7,8.03060278888757,"intergenic"
"Blood Pressure","FOXP2",7,6.52287874528034,"intron"
"Blood Pressure","FOXP2",7,5.52287874528034,"intron"
"Blood Pressure","LOC102724434",7,4.0527133553222,"intron"
"Blood Pressure","TES",7,4.3272558016934,"intergenic"
"Blood Pressure","TES",7,4.2071182546146,"intergenic"
"Blood Pressure","TES",7,4.07206531825882,"intergenic"
"Blood Pressure","TES",7,4.11272036546998,"intergenic"
"Blood Pressure","CFTR",7,4.61794868375249,"missense"
"Blood Pressure","CFTR",7,4.42150703208,"intron"
"Blood Pressure","SLC13A1",7,4.65521487736734,"intron"
"Blood Pressure","SND1",7,4.22584874737779,"intron"
"Blood Pressure","SND1",7,5.1833658909273,"intron"
"Blood Pressure","LEP",7,4.19131649087103,"intergenic"
"Blood Pressure","CALU",7,4.3270558342301,"intron"
"Blood Pressure","MKLN1",7,4.02576472255697,"intron"
"Blood Pressure","RPS15AP22",7,4.28017171374567,"intergenic"
"Blood Pressure","PLXNA4",7,18.5554880785136,"intron"
"Blood Pressure","PLXNA4",7,19.9891072002427,"intron"
"Blood Pressure","PLXNA4",7,5.21410097161562,"intron"
"Blood Pressure","EXOC4",7,5.2541302032719,"intron"
"Blood Pressure","EXOC4",7,5.09691001300806,"intron"
"Blood Pressure","LRGUK",7,7.10800269323762,"intron"
"Blood Pressure","SLC35B4",7,4.79183763836293,"intergenic"
"Blood Pressure","SLC35B4",7,5.91858449243092,"intergenic"
"Blood Pressure","KIAA1549",7,4.37571790416433,"intron"
"Blood Pressure","OR9A3P",7,4.33266578917914,"intergenic"
"Blood Pressure","OR9A3P",7,4.26812139365566,"intergenic"
"Blood Pressure","OR9A3P",7,4.25656546723586,"intergenic"
"Blood Pressure","EI24P4",7,4.11895789180659,"intergenic"
"Blood Pressure","RPL7P59",7,4.3045183235098,"intergenic"
"Blood Pressure","RPL7P59",7,4.74376346679408,"intergenic"
"Blood Pressure","CNTNAP2",7,4.49268395992359,"intron"
"Blood Pressure","CNTNAP2",7,4.26608084898761,"intron"
"Blood Pressure","CNTNAP2",7,4.63200358503845,"missense"
"Blood Pressure","TRC-GCA9-2",7,4.45148774365896,"intergenic"
"Blood Pressure","TRC-GCA9-2",7,4.2998156703778,"intergenic"
"Blood Pressure","LOC101928733",7,4.54333037057624,"nearGene-5"
"Blood Pressure","GIMAP8",7,4.50458354145937,"missense"
"Blood Pressure","NOS3",7,7.75274228929125,"intron"
"Blood Pressure","PRKAG2",7,4.64397414280688,"intron"
"Blood Pressure","PRKAG2",7,4.84381351783317,"intron"
"Blood Pressure","RPL36AP30",7,5.52287874528034,"intergenic"
"Blood Pressure","ESYT2",7,4.58014382039211,"missense"
"Blood Pressure","MIR7160",8,6.22184874961636,"intergenic"
"Blood Pressure","CSMD1",8,5.09691001300806,"intron"
"Blood Pressure","CSMD1",8,4.01327117576116,"intron"
"Blood Pressure","CSMD1",8,4.77143716633279,"intron"
"Blood Pressure","CSMD1",8,4.68557667146934,"intron"
"Blood Pressure","PAICSP4",8,4.05217431555755,"intergenic"
"Blood Pressure","RSL24D1P7",8,4.08407278830288,"intergenic"
"Blood Pressure","RPL23AP54",8,4.44321521769297,"intergenic"
"Blood Pressure","GS1-24F4.2",8,4.19107862849448,"intergenic"
"Blood Pressure","DEFB1",8,6.39794000867204,"intergenic"
